price,brand,model,year,title_status,mileage,color,vin,lot,state,country
12300,ford,fusion,2018,clean vehicle,38157.0,white,  3fa6p0lu9jr269920,167798151,nevada, usa
14800,ford,door,2016,clean vehicle,30325.0,blue,  1fa6p8am4g5301086,167610933,new jersey, usa
17100,ford,mustang,2018,clean vehicle,31561.0,silver,  1fatp8uhxj5166415,167798152,nevada, usa
6800,ford,door,2016,clean vehicle,66655.0,no_color,  1fadp3f20gl369771,167610936,new jersey, usa
20300,ford,explorer,2018,clean vehicle,19029.0,blue,  1fm5k8b89jga75379,167798489,connecticut, usa
26300,ford,f-150,2018,clean vehicle,11739.0,silver,  1ftew1eb4jfc37481,167798568,new york, usa
22500,ford,door,2016,clean vehicle,50423.0,silver,  1ftew1cg0gke04837,167799260,nevada, usa
41200,ford,srw,2019,clean vehicle,25638.0,gray,  1ft7w2bt2kee85523,167752929,tennessee, usa
20400,ford,door,2017,clean vehicle,59798.0,gray,  1fm5k7f8xhgd79206,167799455,florida, usa
49900,ford,drw,2019,clean vehicle,5035.0,black,  1ft8w3dt1kee72172,167752930,virginia, usa
12100,ford,escape,2017,clean vehicle,32284.0,silver,  1fmcu0f78huc53640,167799553,new york, usa
24000,ford,door,2016,clean vehicle,40371.0,blue,  1ftew1cf8gke70396,167799584,florida, usa
9500,ford,escape,2017,clean vehicle,107569.0,white,  1fmcu9gd8hub34463,167799596,new york, usa
9000,ford,door,2017,clean vehicle,96451.0,silver,  3fa6p0g71hr143386,167799598,new jersey, usa
9800,ford,escape,2017,clean vehicle,94851.0,white,  1fmcu9gd4huc53644,167799599,new jersey, usa
7800,ford,door,2017,clean vehicle,108727.0,silver,  3fa6p0g79hr143393,167799607,connecticut, usa
17200,ford,f-150,2017,clean vehicle,91979.0,white,  1ftew1e80hfb12444,167799611,new york, usa
18800,ford,explorer,2017,clean vehicle,76258.0,gray,  1fm5k8d81hgd05701,167799616,new york, usa
9800,ford,door,2014,clean vehicle,147574.0,white,  1fm5k7d8xega27936,167724458,california, usa
7000,ford,door,2013,clean vehicle,104764.0,gray,  1fahp2f87dg198571,167799645,florida, usa
44000,ford,max,2019,clean vehicle,16934.0,gray,  1fmjk1jt5kea14068,167724764,nevada, usa
23400,ford,transit,2019,clean vehicle,13822.0,white,  1ftyr1zm9kka71256,167799902,texas, usa
30700,ford,transit,2019,clean vehicle,5250.0,white,  1ftbw3xm3kka93802,167799910,texas, usa
15600,ford,escape,2019,clean vehicle,33451.0,black,  1fmcu0gd0kub64172,167725220,south carolina, usa
22600,ford,f-150,2019,clean vehicle,14291.0,white,  1ftmf1c5xkkc79283,167799925,texas, usa
22900,ford,f-150,2019,clean vehicle,16725.0,white,  1ftmf1c53kkc79075,167725384,south carolina, usa
22800,ford,f-150,2019,clean vehicle,13002.0,white,  1ftmf1c58kkc79282,167799934,texas, usa
22700,ford,f-150,2019,clean vehicle,18902.0,white,  1ftmf1c59kkd07753,167725386,south carolina, usa
23000,ford,f-150,2019,clean vehicle,9732.0,white,  1ftmf1c53kkd08302,167799938,texas, usa
22700,ford,f-150,2019,clean vehicle,18947.0,white,  1ftmf1c57kkc79077,167725394,south carolina, usa
23000,ford,f-150,2019,clean vehicle,8402.0,white,  1ftmf1c5xkkd07941,167800070,north carolina, usa
34400,ford,f-150,2019,clean vehicle,17450.0,gray,  1ftew1e5xkfc48223,167725396,south carolina, usa
36500,ford,srw,2016,clean vehicle,53986.0,gray,  1ft8x3bt7gea37597,167800116,nevada, usa
23100,ford,f-150,2019,clean vehicle,15848.0,white,  1ftmf1c57kkc78933,167725399,south carolina, usa
23300,ford,f-150,2019,clean vehicle,10770.0,white,  1ftmf1c57kkd07962,167725401,south carolina, usa
22600,ford,f-150,2019,clean vehicle,14587.0,white,  1ftmf1c58kkd07940,167800131,north carolina, usa
4500,ford,door,2016,clean vehicle,98625.0,gray,  1fa6p0hd9g5118807,167725936,mississippi, usa
23000,ford,f-150,2019,clean vehicle,10916.0,white,  1ftmf1c54kkd38537,167800133,north carolina, usa
8000,ford,door,2014,clean vehicle,107173.0,white,  1fm5k7f82ega78361,167726088,mississippi, usa
11500,ford,fiesta,2019,clean vehicle,10134.0,silver,  3fadp4bj9km116331,167800134,north carolina, usa
9400,ford,door,2017,clean vehicle,43056.0,no_color,  3fa6p0h73hr103244,167726934,south carolina, usa
23000,ford,f-150,2019,clean vehicle,10655.0,white,  1ftmf1c55kkd38546,167800141,north carolina, usa
2800,ford,door,2012,clean vehicle,173601.0,black,  1fahp2kt0cg106208,167726949,california, usa
22600,ford,transit,2019,clean vehicle,14231.0,white,  1ftyr1ym9kka50814,167800241,north carolina, usa
23000,ford,transit,2019,clean vehicle,8985.0,white,  1ftyr1zm1kka42480,167800253,north carolina, usa
5200,ford,door,2016,clean vehicle,84338.0,black,  1fadp3k25gl216776,167727319,south carolina, usa
19200,ford,door,2017,clean vehicle,104290.0,gray,  1ftew1ep7hkd92670,167800371,texas, usa
10100,ford,door,2017,clean vehicle,45592.0,red,  3fa6p0h77hr214525,167800378,texas, usa
6200,ford,door,2015,clean vehicle,103960.0,black,  3fa6p0h71fr175122,167727512,south carolina, usa
14000,ford,explorer,2016,clean vehicle,110333.0,white,  1fm5k7dh8ggd26344,167800439,texas, usa
5000,ford,door,2015,clean vehicle,138516.0,gray,  3fa6p0g78fr218971,167727521,south carolina, usa
9200,ford,door,2016,clean vehicle,49094.0,red,  1fa6p8am2g5230129,167800444,texas, usa
14700,ford,door,2016,clean vehicle,97526.0,black,  1fm5k7d82gga51375,167800449,texas, usa
3000,ford,door,2014,clean vehicle,87420.0,silver,  1fadp3f22el318074,167727580,south carolina, usa
30200,ford,door,2015,clean vehicle,67052.0,red,  1ftfw1eg8ffa33385,167800589,texas, usa
3800,ford,door,2013,clean vehicle,58913.0,black,  1fadp3k26dl359277,167727764,south carolina, usa
3200,ford,door,2013,clean vehicle,999999.0,silver,  1fadp3k21dl266148,167727773,south carolina, usa
21500,ford,van,2015,clean vehicle,14482.0,no_color,  1fbzx2cm3fka83325,167800599,texas, usa
4900,ford,door,2016,clean vehicle,57084.0,white,  3fadp4bj3gm105087,167732769,california, usa
23000,ford,expedition,2017,clean vehicle,90251.0,silver,  1fmju2at7hea52412,167732958,colorado, usa
11200,ford,door,2014,clean vehicle,97320.0,no_color,  1zvbp8cf7e5320703,167800642,texas, usa
10400,ford,door,2014,clean vehicle,80652.0,white,  1fadp3l99el442649,167733393,california, usa
13200,ford,door,2014,clean vehicle,99816.0,black,  1ftfx1ct4efc92709,167800644,texas, usa
5200,ford,door,2013,clean vehicle,115429.0,silver,  1fmcu0gx7dua39893,167800648,texas, usa
10500,ford,door,2015,clean vehicle,85549.0,red,  1fmcu9j90fuc00490,167614068,new jersey, usa
11900,ford,bus,2013,clean vehicle,83030.0,white,  1fbne3bl8dda45318,167733513,california, usa
21200,ford,door,2014,clean vehicle,130168.0,white,  1fd8w3ht2eeb77253,167800654,texas, usa
23500,ford,door,2013,clean vehicle,80090.0,white,  1ft8w3b64dea40501,167733583,california, usa
4700,ford,door,2013,clean vehicle,118593.0,white,  1ftex1cm3dfa94061,167800658,texas, usa
11100,ford,door,2014,clean vehicle,143704.0,blue,  1ftew1cm6efc31661,167800659,texas, usa
22000,ford,door,2015,clean vehicle,53507.0,white,  1ft7w2b69feb06680,167734047,colorado, usa
14000,ford,door,2013,clean vehicle,48408.0,black,  1ftfw1et7dkf11233,167734511,colorado, usa
9200,ford,door,2013,clean vehicle,109672.0,white,  1ft7x2a68deb25801,167800810,texas, usa
23300,ford,edge,2019,clean vehicle,28549.0,silver,  2fmpk4k93kbc22718,167615129,minnesota, usa
21700,ford,door,2012,clean vehicle,114500.0,green,  1ft8w3bt9cea39011,167800820,texas, usa
11200,ford,door,2012,clean vehicle,67140.0,blue,  1zvbp8cfxc5274121,167800821,texas, usa
11300,ford,escape,2018,clean vehicle,42168.0,gray,  1fmcu0f79jud41148,167801166,north carolina, usa
4200,ford,cutaway,2015,salvage insurance,80032.0,color:,  1fdfe4fs3fda25516,167529792,illinois, usa
10900,ford,focus,2018,clean vehicle,52240.0,green,  1fadp3n27jl252178,167801288,north carolina, usa
42300,ford,max,2019,clean vehicle,34874.0,gray,  1fmjk1kt5kea50146,167801381,florida, usa
10500,ford,door,2014,salvage insurance,119689.0,white,  1fdrf3bt6eea35761,167530309,idaho, usa
43400,ford,max,2019,clean vehicle,37355.0,gray,  1fmjk2at4kea20188,167801382,florida, usa
12500,ford,door,2016,salvage insurance,100947.0,white,  1fdrf3bt4gec18045,167530310,idaho, usa
15900,ford,escape,2019,clean vehicle,26040.0,white,  1fmcu0gd7kuc06417,167615138,minnesota, usa
42500,ford,max,2019,clean vehicle,36638.0,white,  1fmjk1kt1kea13997,167801383,florida, usa
15000,ford,door,2015,salvage insurance,137004.0,white,  1fd8x3f67feb56345,167530314,texas, usa
24700,ford,edge,2019,clean vehicle,31794.0,blue,  2fmpk4k99kbb55946,167801384,florida, usa
15500,ford,door,2015,salvage insurance,131106.0,white,  1fd8x3f67fec17452,167530315,texas, usa
49000,ford,expedition,2019,clean vehicle,22013.0,white,  1fmju2at3kea40507,167615140,minnesota, usa
29000,ford,door,2017,clean vehicle,42291.0,black,  1ftew1eg4hfa66124,167736241,tennessee, usa
16800,ford,escape,2019,clean vehicle,13155.0,white,  1fmcu0gd2kuc33587,167801385,florida, usa
51000,ford,max,2019,clean vehicle,24869.0,red,  1fmjk2at0kea45301,167615142,minnesota, usa
16500,ford,escape,2019,clean vehicle,18454.0,white,  1fmcu0gd3kub08839,167801389,florida, usa
10000,ford,d,2016,salvage insurance,16694.0,white,  nm0ls7f70g1257651,167530319,texas, usa
27900,ford,explorer,2019,clean vehicle,28922.0,gray,  1fm5k7f81kgb41445,167801390,florida, usa
23700,ford,edge,2019,clean vehicle,23534.0,gray,  2fmpk3k91kbb56583,167801391,florida, usa
20000,ford,dr,2012,salvage insurance,24581.0,color:,  3frxw7fe4cv310949,167530331,california, usa
45600,ford,max,2019,clean vehicle,35646.0,gray,  1fmjk2at2kea17807,167801392,florida, usa
6000,ford,cab,2012,salvage insurance,129873.0,white,  1fduf5gt7ceb24329,167530332,virginia, usa
15600,ford,escape,2019,clean vehicle,28669.0,black,  1fmcu0gd0kub14114,167801393,florida, usa
25000,ford,explorer,2017,clean vehicle,32454.0,red,  1fm5k8d85hga74740,167736426,michigan, usa
28500,ford,explorer,2019,clean vehicle,21800.0,black,  1fm5k7f83kgb41513,167801394,florida, usa
8000,ford,cutaway,2014,salvage insurance,231769.0,yellow,  1fdwe3fs3eda53096,167530365,florida, usa
